地址,郵遞區號
臺北市中山區林森北路４０９號６樓之１０,104613.0
臺北市中山區松江路４２６號１０樓之３,104054.0
臺北市中山區基湖路151巷35號4樓之8,104052.0
臺北市中山區新生北路三段２６號十樓之７,104033.0
臺北市中山區中山北路一段１０９號１３樓,104003.0
臺北市中山區新生北路二段７２巷２３號地下二樓,104013.0
臺北市中山區中山北路二段６２巷８號四樓、８號四樓之１,104016.0
臺北市中山區樂群二路６８號五樓,104048.0
臺北市中山區樂群二路６６號六樓,104048.0
臺北市中山區吉林路６３號十四樓,104092.0
臺北市中山區新生北路二段６８巷１５號五樓之９,104013.0
臺北市中山區南京東路三段８９巷２７弄１２號二樓,104107.0
臺北市中山區德惠街３２號６樓,104030.0
臺北市中山區明水路555號3樓之22,104047.0
臺北市中山區基湖路１６６巷１３號９樓,104052.0
臺北市中山區龍江路３５６巷２３號２樓,104065.0
臺北市中山區中山北路一段１３５巷１號,104004.0
臺北市中山區新生北路二段５３之２號,104087.0
臺北市中山區新生北路二段60巷2號二樓之8,104012.0
臺北市中山區復興北路３２０巷１９號五樓,104080.0
臺北市中山區龍江路370巷15號四樓,104065.0
臺北市中山區合江街188巷7號,104076.0
臺北市中山區合江街１１６巷２０號四樓,104083.0
臺北市中山區基湖路１２０巷３３號二樓,104052.0
臺北市中山區龍江路２７０號四樓,104077.0
臺北市中山區南京東路三段26號四樓,104703.0
臺北市中山區民族東路２２６號三樓,104054.0
臺北市中山區通北街111號等,104037.0
臺北市中山區林森北路107巷82號3樓之4,104007.0
臺北市中山區民族東路５１２巷２０號三樓,104061.0
臺北市中山區雙城街２５巷２號三樓之６,104030.0
臺北市中山區錦州街５０號十樓之７,104013.0
臺北市中山區明水路３８５號９樓之１,104046.0
臺北市中山區雙城街１３巷９號１３樓之２,104628.0
臺北市中山區中山北路一段３３巷２８號５樓,104005.0
臺北市中山區北安路４５８巷４７弄５號８樓,104044.0
臺北市中山區民生東路一段４２號八樓之９,104612.0
臺北市中山區民權東路二段１３５巷３０弄２３號,104068.0
臺北市中山區八德路二段３００巷６６號二樓,104098.0
臺北市中山區長安東路二段１８９號八樓之１２,104102.0
臺北市中山區林森北路575號10樓之6、之12,104431.0
臺北市中山區雙城街１３巷１１號五樓,104628.0
臺北市中山區雙城街19巷22號5樓之3,104039.0
臺北市中山區新生北路二段６８巷８號四樓之7,104013.0
臺北市中山區中山北路二段７７巷５１號,104011.0
臺北市中山區吉林路９８巷２９號,104089.0
臺北市中山區錦州街23巷1之1號五樓之5,104015.0
臺北市中山區龍江路４２９巷１６號五樓,104061.0
臺北市中山區中山北路二段５９巷４５號十一樓之７,104011.0
臺北市中山區中山北路二段６５巷９號七樓之２,104011.0
臺北市中山區明水路３９７巷１８弄２６號地下一層,104046.0
臺北市中山區合江街６１巷３４號,104083.0
臺北市中山區新生北路二段１１９巷１８號四樓,104020.0
臺北市中山區新生北路三段２３號三樓之６,104032.0
臺北市中山區新生北路三段10號7樓之3,104033.0
臺北市中山區新生北路二段３１巷５號三樓,104489.0
臺北市中山區新生北路二段３8號7樓之6,104612.0
臺北市中山區明水路３９７巷７弄２５號１２樓,104046.0
臺北市中山區長安東路二段１９３號５樓,104102.0
臺北市中山區長春路７８號８樓之２,104012.0
臺北市中山區伊通街１２９號７樓之４,104075.0
臺北市中山區林森北路４８１號３樓之１,104613.0
臺北市中山區明水路５０４號５樓,104048.0
臺北市中山區中山北路二段２７巷２號６樓之５,104004.0
臺北市中山區松江路77巷2號4樓之8,104095.0
臺北市中山區長安東路二段１８９號九樓之１２,104102.0
臺北市中山區八德路二段66號10樓之12,104097.0
臺北市中山區新生北路二段68巷15號4樓之5,104013.0
臺北市中山區林森北路４５２號八樓之８,104615.0
臺北市中山區中山北路二段７７巷１２號４樓,104011.0
臺北市中山區中山北路二段７７巷１２號,104011.0
臺北市中山區林森北路１４７號十樓之７,104008.0
臺北市中山區長安東路二段６９號四樓,104097.0
臺北市中山區松江路１７０巷２０號五樓,104086.0
臺北市中山區敬業三路１６２巷９８號六樓,104048.0
臺北市中山區林森北路85巷33號4樓之2,104009.0
臺北市中山區農安街1巷53號3樓之2,104029.0
臺北市中山區松江路156巷10號,104488.0
臺北市中山區農安街26號之2四樓之3,104030.0
臺北市中山區復興北路２９０號７樓之２,104680.0
臺北市中山區新生北路三段８２巷１７號三樓,104035.0
臺北市中山區明水路397巷7弄82號12樓之1,104046.0
臺北市中山區建國北路一段29號13樓,104099.0
臺北市中山區松江路２５巷５之２號,104094.0
臺北市中山區復興北路６０號三樓,104104.0
臺北市中山區敬業三路１６２巷２３號六樓,104050.0
臺北市中山區樂群二路６６號五樓,104048.0
臺北市中山區德惠街７９巷１０號四樓,104034.0
臺北市中山區松江路５１２號十樓,104054.0
臺北市中山區民權東路一段２３號門牌房屋地下三層,104028.0
臺北市中山區復興北路５１４巷６５號四樓,104063.0
臺北市中山區吉林路２１８巷１６號,104020.0
臺北市中山區新生北路二段６２巷８號十三樓之３,104012.0
臺北市中山區民權東路一段６３號四樓之３,104028.0
臺北市中山區龍江路412巷9號4樓,104060.0
臺北市中山區中山北路二段39巷14號,104010.0
臺北市中山區南京東路二段108號8樓之21,104491.0
臺北市中山區民生東路一段７８號八樓,104017.0
臺北市中山區中山北路一段８４號九樓之3,104001.0
臺北市中山區德惠街１８８號,104054.0
臺北市中山區南京東路三段８９巷２７弄１號４樓,104107.0
臺北市中山區長春路26號四樓之16,104010.0
臺北市中山區新生北路3段26號11樓之4,104033.0
臺北市中山區新生北路三段11巷16號2樓,104032.0
臺北市中山區民權東路二段26號2樓之1,104425.0
臺北市中山區林森北路85巷77號5樓之1,104009.0
臺北市中山區敬業二路２號,104050.0
臺北市中山區復興北路６２號十二樓之２,104104.0
臺北市中山區龍江路２０號,104099.0
臺北市中山區錦州街32號七樓之2,104014.0
臺北市中山區合江街36巷29號,104082.0
臺北市中山區明水路５２６巷１號七樓,104048.0
臺北市中山區長安東路二段１０５號三樓之１,104097.0
臺北市中山區四平街１３８號二樓之１,104075.0
臺北市中山區林森北路１１９巷４０號、40號地下室,104007.0
臺北市中山區渭水路48號5樓,104094.0
臺北市中山區錦州街４８號八樓之２,104013.0
臺北市中山區龍江路286巷15號,104077.0
臺北市中山區長春路５７號八樓之１,104012.0
臺北市中山區新生北路三段26號十樓之1,104033.0
臺北市中山區北安路630巷25弄1號地下室,104047.0
臺北市中山區復興北路400號6樓之5,104679.0
臺北市中山區民生東路一段２５號七樓之３０,104619.0
臺北市中山區中山北路二段９３巷８號地下一至三層,104014.0
臺北市中山區新生北路二段７６號十樓之３,104013.0
臺北市中山區新生北路二段１３３巷１９號三樓,104025.0
臺北市中山區興安街73號12樓,104111.0
臺北市中山區龍江路137巷11號2樓,104106.0
臺北市中山區中山北路三段２號１２樓,104027.0
臺北市中山區民族東路436號,104067.0
臺北市中山區松江路５０號３樓,104094.0
臺北市中山區中山北路一段８３巷１６之１號３樓之８,104003.0
臺北市中山區北安路５５４巷４５號九樓,104045.0
臺北市中山區林森北路１０７巷９０號二樓,104007.0
臺北市中山區民生西路16號6樓之3,104017.0
臺北市中山區中山北路一段83巷20號6樓之1,104003.0
臺北市中山區明水路397巷9號2樓,104046.0
臺北市中山區撫順街26號七樓之1,104026.0
臺北市中山區南京東路三段８９巷２７弄８號二樓,104107.0
臺北市中山區南京東路三段８９巷２７弄６號二樓,104107.0
臺北市中山區建國北路一段１５０號十樓,104096.0
臺北市中山區新生北路三段４３號十樓之２４,104632.0
臺北市中山區新生北路三段34號九樓,104033.0
臺北市中山區復興北路１９０巷２５號四樓之４,104109.0
臺北市中山區合江街102巷7號三樓,104083.0
臺北市中山區松江路95之1號10樓之7,104095.0
臺北市中山區民生東路一段30號八樓之1,104011.0
臺北市中山區林森北路107巷81號2樓之4,104007.0
臺北市中山區松江路７７巷２號８樓之８,104095.0
臺北市中山區吉林路２６７號３樓,104023.0
臺北市中山區明水路600號10樓之4,104051.0
臺北市中山區松江路９５之１號８樓之２,104095.0
臺北市中山區長春路８８號９樓之２,104012.0
臺北市中山區建國北路二段６４巷１５號,104075.0
臺北市中山區明水路５５５號３樓之１８,104047.0
臺北市中山區長安東路一段56巷7弄28號3樓,104006.0
臺北市中山區敬業三路１６２巷８６號六樓,104048.0
臺北市中山區雙城街19巷8號十三樓之11,104039.0
臺北市中山區新生北路二段76號6樓之5,104013.0
臺北市中山區長安東路二段７７號四樓之２,104097.0
臺北市中山區長春路６７號十一樓之４,104612.0
臺北市中山區龍江路４１２巷８號四樓,104060.0
臺北市中山區雙城街１９巷８號,104039.0
臺北市中山區長安東路二段１６２之１號地下三樓,104499.0
臺北市中山區松江路１３３巷５０號地下一層,104074.0
臺北市中山區松江路５２４號五樓,104054.0
臺北市中山區農安街２６號之２四樓之３,104030.0
臺北市中山區松江路３１號三樓之２,104094.0
臺北市中山區龍江路370巷38號4樓,104065.0
臺北市中山區新生北路二段１０８號十二樓之８,104624.0
臺北市中山區明水路６０２號６樓之６,104051.0
臺北市中山區新生北路二段１３７巷６５號,104025.0
臺北市中山區明水路555號九樓之12,104047.0
臺北市中山區中山北路二段136號等共用部分,104618.0
臺北市中山區中山北路三段５５巷３２號七樓,104029.0
臺北市中山區明水路６５０號八樓,104051.0
臺北市中山區民權東路一段２３號門牌房屋地下五層,104028.0
臺北市中山區龍江路１２０巷９號五樓之１０,104107.0
臺北市中山區復興北路１９２號,104112.0
臺北市中山區北安路８０５巷２０號五樓,104043.0
臺北市中山區大直街６７巷２９號,104040.0
臺北市中山區中山北路一段５３巷８號三樓之１２,104005.0
臺北市中山區錦西街３１號二樓之２,104018.0
臺北市中山區建國北路二段３巷１５號３樓之１０,104108.0
臺北市中山區明水路６３６號９樓之２１,104051.0
臺北市中山區中山北路二段７７巷３７號１０樓之３,104011.0
臺北市中山區長春路７８號６樓之１,104012.0
臺北市中山區松江路４８１號３樓,104055.0
臺北市中山區農安街20號3樓之22,104029.0
臺北市中山區建國北路一段４１號１０樓之１,104099.0
臺北市中山區龍江路２８６巷１９之2號,104077.0
臺北市中山區南京東路三段１４巷６號,104103.0
臺北市中山區北安路630巷25弄11號5樓,104047.0
臺北市中山區民族東路410巷2弄14號4樓,104066.0
臺北市中山區長春路２８號６樓之１１,104010.0
臺北市中山區建國北路三段１３５號,104067.0
臺北市中山區林森北路１０７巷６９號五樓之１,104007.0
臺北市中山區北安路４５８巷４７弄１５號八樓之１,104044.0
臺北市中山區新生北路二段７６巷４３號,104013.0
臺北市中山區中山北路三段25號五樓之2,104029.0
臺北市中山區建國北路三段71號5樓之2,104066.0
臺北市中山區撫順街３７號四樓之５,104027.0
臺北市中山區林森北路５３６號三樓之５,104030.0
臺北市中山區松江路４３號４樓,104094.0
臺北市中山區明水路６９６號７樓之８,104051.0
臺北市中山區新生北路三段６２巷１１號３樓,104033.0
臺北市中山區樂群二路２０６號６樓,104053.0
臺北市中山區敬業一路３８號２樓之１,104051.0
臺北市中山區德惠街６之１號９樓,104030.0
臺北市中山區民權東路三段６０巷５號３樓之１,104079.0
臺北市中山區農安街２０號３樓之５,104029.0
臺北市中山區復興北路３５６號五樓,104079.0
臺北市中山區新生北路二段６２巷８號十三樓之２,104012.0
臺北市中山區民族東路６０號四樓之２,104039.0
臺北市中山區中山北路三段２號十一樓之1,104027.0
臺北市中山區四平街４７之３號,104092.0
臺北市中山區新生北路二段６８巷３０號二樓之８,104013.0
臺北市中山區長安東路一段６５巷２０號三樓,104009.0
臺北市中山區龍江路２０９巷２３號四樓,104111.0
臺北市中山區雙城街１９巷８號8樓之13,104039.0
臺北市中山區新生北路二段１０８號四樓之１２,104624.0
臺北市中山區松江路１２９號十樓之３,104074.0
臺北市中山區長春路２５８巷６號六樓之２,104108.0
臺北市中山區中山北路二段１６８號門牌地下二、三層,104027.0
臺北市中山區南京東路三段１４巷８號６樓,104103.0
臺北市中山區龍江路３４２巷３５號３樓,104065.0
臺北市中山區伊通街３３號７樓,104096.0
臺北市中山區雙城街１３巷１１號三樓之１,104628.0
臺北市中山區農安街2巷20號4樓之5,104028.0
臺北市中山區中山北路二段168之5號7樓之5,104027.0
臺北市中山區復興北路472號7樓,104062.0
臺北市中山區松江路330巷53號9樓之1,104023.0
臺北市中山區林森北路133巷54號2樓,104008.0
臺北市中山區敬業一路１２８巷４１號四樓之１,104051.0
臺北市中山區伊通街2號12樓,104094.0
臺北市中山區新生北路二段３６號十四樓之６,104612.0
臺北市中山區明水路397巷7弄50號,104046.0
臺北市中山區錦州街１５９號八樓之１,104624.0
臺北市中山區伊通街2號5樓,104094.0
臺北市中山區錦州街8號八樓,104014.0
臺北市中山區民生東路一段７２號十樓之２,104017.0
臺北市中山區農安街２２９號,104069.0
臺北市中山區龍江路４１２巷４７號,104060.0
臺北市中山區雙城街19巷8號9樓之9,104039.0
臺北市中山區南京東路二段108號7樓之17,104491.0
臺北市中山區北安路６３０巷２５弄１號地下室,104047.0
臺北市中山區復興北路192號11樓之4,104112.0
臺北市中山區民生東路三段3號3樓,104083.0
臺北市中山區明水路555號15樓之35,104047.0
臺北市中山區中山區中山北路一段66號八樓,104001.0
臺北市中山區中山北路二段７７巷６之１號四樓,104011.0
臺北市中山區中山北路二段７７巷６之３號六樓,104011.0
臺北市中山區長春路２８號十一樓之８,104010.0
臺北市中山區合江街１０８號,104083.0
臺北市中山區民生東路一段70巷11號七樓,104013.0
臺北市中山區新生北路二段７９號十一樓,104087.0
臺北市中山區中山北路二段２７巷７號８樓,104004.0
臺北市中山區吉林路461巷14號4樓,104054.0
臺北市中山區明水路672巷38號7樓之1,104051.0
臺北市中山區錦州街２３巷１之１號三樓之３,104015.0
臺北市中山區松江路297巷12號,104070.0
臺北市中山區民權東路一段６３號十樓,104028.0
臺北市中山區新生北路二段６８巷３０號２樓之３,104013.0
臺北市中山區錦州街５０號１２樓之２８,104013.0
臺北市中山區民生東路一段７２號八樓之３,104017.0
臺北市中山區中山北路三段５５巷６號７樓之２,104029.0
臺北市中山區新生北路三段８４巷１７號２樓,104035.0
臺北市中山區長安東路二段５２號８樓之３,104093.0
臺北市中山區南京東路一段１３２巷２１號３樓之２,104008.0
臺北市中山區樂群二路１１６巷６１弄２７號４樓,104048.0
臺北市中山區農安街１０之１號９樓之１,104029.0
臺北市中山區樂群二路６６號十樓,104048.0
臺北市中山區南京東路一段１３２巷２１號三樓之１,104008.0
臺北市中山區敬業一路３６巷１號,104051.0
臺北市中山區長春路１７２號十一樓之５,104482.0
臺北市中山區龍江路65巷27號四樓之2,104103.0
臺北市中山區新生北路一段８１號６樓之１,104084.0
臺北市中山區松江路２號九樓之８,104093.0
臺北市中山區新生北路二段38號14樓之1,104612.0
臺北市中山區長春路３２８號七樓之５,104508.0
臺北市中山區林森北路３６３號十七樓之５,104613.0
臺北市中山區長春路６１巷１６號,104012.0
臺北市中山區民生東路一段２９號十樓之２,104619.0
臺北市中山區五常街３１號六樓之２,104064.0
臺北市中山區五常街53巷11號,104064.0
臺北市中山區敬業一路166號等共用部分,104051.0
臺北市中山區林森北路４５２號十二樓之２,104615.0
臺北市中山區中山北路一段５３巷８號十樓之５,104005.0
臺北市中山區中山北路一段５３巷８號十樓之７,104005.0
臺北市中山區樂群二路６８號十樓,104048.0
臺北市中山區中山北路二段２７巷５號７樓,104004.0
臺北市中山區中山北路二段２７巷７號７樓,104004.0
臺北市中山區德惠街１６號３樓之１,104030.0
臺北市中山區民權東路一段４８號１１樓之６,104615.0
臺北市中山區中山北路二段５９巷３弄１５號３樓,104011.0
臺北市中山區明水路５３７號１４樓,104047.0
臺北市中山區撫順街23號6樓之3,104627.0
臺北市中山區民族東路４１０巷２弄１２號三樓,104066.0
臺北市中山區吉林路１０８巷６號七樓,104089.0
臺北市中山區中山北路一段１１３號１５樓,104003.0
臺北市中山區復興北路３２０巷３號二樓,104080.0
臺北市中山區德惠街34號4樓之7,104030.0
臺北市中山區北安路621巷33號3樓,104041.0
臺北市中山區建國北路三段71號5樓,104066.0
臺北市中山區松江路１４０巷１９號,104092.0
臺北市中山區建國北路二段151巷6號十一樓,104076.0
臺北市中山區林森北路４５２號九樓之６,104615.0
臺北市中山區民權東路二段92巷1弄17號4樓,104022.0
臺北市中山區新生北路二段60之1號等共有部分,104012.0
臺北市中山區中山北路二段２０巷７號三樓,104002.0
臺北市中山區敬業三路１６２巷２６號三樓,104048.0
臺北市中山區長安東路一段２５號１０樓,104003.0
臺北市中山區長春路26號10樓之16,104010.0
臺北市中山區南京東路二段172號10樓,104095.0
臺北市中山區農安街125巷27號,104034.0
臺北市中山區林森北路４８１號１０樓之７,104613.0
臺北市中山區錦西街１８號５樓,104018.0
臺北市中山區撫順街２號７樓之６,104026.0
臺北市中山區伊通街８之１號,104095.0
臺北市中山區建國北路二段２５８巷２１號六樓,104071.0
臺北市中山區民生東路一段42號十樓之2,104612.0
臺北市中山區長春路１７２號十一樓之８,104482.0
臺北市中山區民權東路二段１３５巷１６號三樓之６,104068.0
臺北市中山區中山北路二段１７５號十四樓,104029.0
臺北市中山區林森北路１０７巷５８號四樓,104007.0
臺北市中山區明水路672巷38號6樓之1,104051.0
臺北市中山區吉林路２號十四樓之１,104084.0
臺北市中山區錦州街３２號二樓之１,104014.0
臺北市中山區雙城街43巷1號三樓之3,104031.0
臺北市中山區樂群二路１９６號三樓,104053.0
臺北市中山區新生北路二段６６號十一樓之５,104012.0
臺北市中山區林森北路４３２號九樓,104014.0
臺北市中山區新生北路二段４５巷２０號,104087.0
臺北市中山區撫順街41巷1之2號,104027.0
臺北市中山區大直街６７巷４０號地下室,104040.0
臺北市中山區中山北路一段５３巷２６號２樓之６,104005.0
臺北市中山區樂群二路30巷38弄32號6樓,104048.0
臺北市中山區樂群二路30巷38弄30號6樓,104048.0
臺北市中山區林森北路485巷18號5樓之5,104013.0
臺北市中山區林森北路８５巷６１號,104009.0
臺北市中山區林森北路３９９巷１６號四樓,104013.0
臺北市中山區新生北路二段６０巷１７號,104012.0
臺北市中山區吉林路２３９號二樓之１,104023.0
臺北市中山區長春路１７２號八樓,104482.0
臺北市中山區長春路１７２號房屋地下二層,104482.0
臺北市中山區南京東路三段８９巷２７弄１７號十六樓,104107.0
臺北市中山區新生北路二段62巷16號五樓之2,104012.0
臺北市中山區松江路５０４巷３號房屋地下層,104054.0
臺北市中山區德惠街３３號３樓,104031.0
臺北市中山區林森北路85巷36號二樓之1,104009.0
臺北市中山區錦西街１６號５樓,104018.0
臺北市中山區長安東路2段112號8樓之1,104094.0
臺北市中山區林森北路１０７巷６７號六樓之１,104007.0
臺北市中山區中山北路ㄧ段105巷12號4樓之1,104003.0
臺北市中山區雙城街19巷8號5樓之24,104039.0
臺北市中山區建國北路三段１６５號五樓,104067.0
臺北市中山區農安街1巷55號8樓,104029.0
臺北市中山區南京東路三段48巷36號4樓之3,104103.0
臺北市中山區龍江路348號3樓,104065.0
臺北市中山區北安路６０８巷４弄６之１號五樓,104045.0
臺北市中山區大直街101巷1號1樓,104042.0
臺北市中山區松江路297巷5號,104070.0
臺北市中山區長安東路二段１６２之１號６樓之２,104499.0
臺北市中山區市民大道三段１６７號５樓,104100.0
臺北市中山區長春路８８號六樓之２,104012.0
臺北市中山區民族東路６０號三樓之３,104039.0
臺北市中山區錦州街４２６巷１弄１６號四樓,104081.0
臺北市中山區建國北路一段１５０號五樓之５,104096.0
臺北市中山區錦州街３０巷１２號１０樓之７,104014.0
臺北市中山區民權東路一段７２號十一樓之１７,104615.0
臺北市中山區合江街１８０巷８號二樓,104076.0
臺北市中山區新生北路三段５６巷１號１２樓之１０,104039.0
臺北市中山區吉林路447巷9號4樓,104055.0
臺北市中山區雙城街１９巷８號４樓之２３,104039.0
臺北市中山區錦州街４４０號３樓,104081.0
臺北市中山區長春路２５８巷６號三樓之８,104108.0
臺北市中山區長春路６７號六樓之３,104612.0
臺北市中山區民權東路三段４６號九樓,104078.0
臺北市中山區南京西路６號七樓之３,104002.0
臺北市中山區農安街１２之３號四樓,104029.0
臺北市中山區植福路２８６巷３０號十三樓,104053.0
臺北市中山區松江路252巷5號四樓,104022.0
臺北市中山區建國北路三段８４號１０樓,104069.0
臺北市中山區堤頂大道二段２６２號４樓,104053.0
臺北市中山區復興北路４８６號３樓之３,104062.0
臺北市中山區民權東路一段7巷11號2樓之1,104028.0
臺北市中山區南京東路一段６２之１號二樓,104008.0
臺北市中山區龍江路４６巷１號地下三層,104102.0
臺北市中山區龍江路２９７之１號,104078.0
臺北市中山區錦州街１５９號九樓之５,104624.0
臺北市中山區民族東路410巷29號3樓,104066.0
臺北市中山區八德路二段100號6樓,104097.0
臺北市中山區建國北路3段163號5樓,104067.0
臺北市中山區朱崙街５０號五樓,104104.0
臺北市中山區吉林路２６巷２０號二樓之１,104084.0
臺北市中山區天津街６８號地下室,104004.0
臺北市中山區吉林路379巷13號6樓,104057.0
臺北市中山區農安街1巷53號4樓之2,104029.0
臺北市中山區敬業二路６９巷２號六樓之４,104050.0
臺北市中山區吉林路３１６號、吉林路３１６號；民權東路二段４６號等房屋地下層,104071.0
臺北市中山區松江路３８０號一樓、松江路３８０號房屋地下層,104056.0
臺北市中山區松江路３８６號四樓,104056.0
臺北市中山區中山北路二段１３７巷１號三樓之１４,104015.0
